family,version,checkpoint,variant,target,horizon,window_id,origin_date,mase,smape,wql
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,6,2009-01-09,0.6561225217360642,151.65685522483514,0.8401597904642318
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,7,2009-05-11,0.6521984337425005,156.1223472382132,0.729624496440713
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,8,2009-09-08,0.23125830869550607,173.41089846758783,0.8713323623645232
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,9,2010-01-06,0.2151016945781663,151.73586014358676,0.7288097148732661
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,10,2010-05-06,0.8021277008732796,185.96556185983047,0.7919430006172402
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,11,2010-09-02,0.38938516726077294,196.02201619059252,0.7743955348326633
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,12,2011-01-03,0.17440547026733358,178.80406264654752,1.0144727777455034
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,13,2011-05-03,0.531713406164783,194.82259070644815,0.7020846411777033
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,14,2011-08-30,1.2824977029560414,157.44710658766147,0.8191966825609054
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,15,2011-12-28,0.48325394321714565,162.60665757041312,0.8253000131767825
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,16,2012-04-27,0.5410248871317042,199.1281280062817,0.7563905777768348
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,17,2012-08-24,0.23389320359468319,131.40446393503112,0.8925256411444443
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,18,2012-12-26,0.927902175852684,120.31197840106323,0.8689483146403857
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,19,2013-04-26,0.5979864720012424,150.24556349581414,0.6695321866990673
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,20,2013-08-22,0.5203859245932405,184.04565858892633,0.8044044017983691
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,21,2013-12-19,0.3236291157337979,123.3624722551133,0.6183934781551073
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,22,2014-04-22,0.4601836236275024,167.3157707524001,0.7320075165011393
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,23,2014-08-19,0.23920962963139614,78.68783217675947,0.7646330167021113
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,24,2014-12-16,1.4468580340435608,197.41650945710583,0.9192265771336395
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,25,2015-04-17,0.4395702090671319,138.49354828538154,0.7021164367116426
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,26,2015-08-14,1.765349199204994,195.19392382975974,0.8628331303224032
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,27,2015-12-11,1.4643914677950174,199.40575185966657,0.8164659806867471
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,28,2016-04-13,0.2192362231179652,125.4467106499121,0.9528053311619354
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,29,2016-08-10,0.3199498015013658,193.5389183540349,0.781085263518603
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,30,2016-12-08,0.5123355575450922,160.39985023521538,0.6881987780239496
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,31,2017-04-10,0.6587738417647865,184.77744606168105,0.896411365075047
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,32,2017-08-08,0.6372542593520998,173.10530458661452,0.9144099896250913
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,33,2017-12-05,0.29667826001895264,123.58165721582908,0.5994827946101452
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,34,2018-04-06,1.1377656755357424,174.71528002152786,0.739710758263582
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,35,2018-08-03,0.4906929401173392,162.78414746231485,0.836799678295045
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,36,2018-11-30,2.005977644638959,162.24567255809816,0.8952544709265529
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,37,2019-04-03,0.3519805676466684,90.42817976732877,0.6876519627419353
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,38,2019-08-01,1.636070684153266,158.61846614214676,0.8619820464586135
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,39,2019-11-27,0.6045916601416846,163.31526178438665,0.7565007594795559
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,40,2020-03-27,2.0668087519773533,190.65961308830873,0.7267386049653587
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,41,2020-07-27,0.4941656591097857,170.6741984203431,0.6582731893754091
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,42,2020-11-20,0.38724414840645344,130.5969723001374,0.772004094537319
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,43,2021-03-24,0.39113411173382173,154.84128512522014,0.7788322715591735
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,44,2021-07-22,0.2625398433595966,123.67306499160323,0.7836478736706449
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,45,2021-11-17,0.15432258689184747,104.02653217559836,0.8660215231723963
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,46,2022-03-18,0.5630590740348564,175.69871304683318,0.7105885638937227
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,47,2022-07-19,0.6248458325622526,131.70540047199358,0.7476273019530593
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,48,2022-11-14,0.45646497505372274,182.43872659910605,0.8098519377034561
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,49,2023-03-16,0.7959105491044078,194.07643037065614,0.7031620868330896
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,50,2023-07-17,0.30662952735200616,160.72409457845225,0.803096058014875
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,51,2023-11-10,0.3635489864385258,175.9788816352224,1.017954085324122
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,52,2024-03-13,0.46765945370482076,184.43297309090786,0.6696869323097837
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,53,2024-07-12,0.7612907953102874,173.24422777759423,0.8060302337357246
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,54,2024-11-07,0.3099846017153351,142.15799407364264,1.0134606742322325
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,55,2025-03-12,1.3811920415722478,183.82169702199167,0.7555353402307541
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,56,2025-07-11,0.308930601296965,179.6311618865094,0.9222298978060343
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,57,2025-11-06,0.7523356532434108,147.7209072689331,0.9096282854802307
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,58,2026-03-10,0.7017191504083211,170.8712539381666,0.7792619659822191
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,59,2026-07-09,0.445434362636895,152.76172498406487,0.709842187800148
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,0,2007-01-22,0.7365901855433473,196.81652318160906,0.8307987494630993
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,1,2007-05-18,0.5285156736406981,164.565910291621,0.8593538017488751
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,2,2007-09-17,1.2651681625796367,184.0770337080369,0.7928207963469077
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,3,2008-01-15,1.45162221526607,166.8608710678629,0.7507033987616545
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,4,2008-05-14,0.7701275432642015,181.14169497185935,0.8650852042595909
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,5,2008-09-11,2.6174083465631255,197.5725110513727,0.8672794982645926
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,6,2009-01-09,0.6662915042185816,157.8389505004388,0.837619444466307
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,7,2009-05-11,0.6512791308368904,154.6740428598745,0.7288199403717007
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,8,2009-09-08,0.2301038187981002,172.99497873834278,0.8700689865230423
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,9,2010-01-06,0.2154112890744315,152.7931290603465,0.7296492836614532
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,10,2010-05-06,0.7946347034292803,187.56926697780335,0.790396124222562
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,11,2010-09-02,0.3905206776552575,196.27470455132013,0.7749245216918613
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,12,2011-01-03,0.17337491473956063,179.25814809798263,1.01508785259439
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,13,2011-05-03,0.529926112146623,194.7937376145782,0.6997304483812121
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,14,2011-08-30,1.2804812181333054,157.88693969163492,0.8190045391662338
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,15,2011-12-28,0.4809343338354308,162.0418273585559,0.8272558126507304
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,16,2012-04-27,0.5363892892747931,199.4594210084902,0.7466091190392703
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,17,2012-08-24,0.23325882107272408,130.23351880963904,0.8897309641381599
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,18,2012-12-26,0.9208483518440245,120.19860179672854,0.868680035260018
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,19,2013-04-26,0.5952572543162483,149.1856311032209,0.6686970985615301
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,20,2013-08-22,0.5227422079183205,183.91339687703578,0.8041336542066068
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,21,2013-12-19,0.32221448595782026,123.1055302468964,0.6170708386833591
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,22,2014-04-22,0.4604347193556709,165.3918763685049,0.7323455528694811
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,23,2014-08-19,0.23986699871972014,78.70423857143051,0.7645185097557406
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,24,2014-12-16,1.4351099677325294,197.53544126731413,0.9199209017966569
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,25,2015-04-17,0.44171910191327113,141.62014011241487,0.7060025256199849
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,26,2015-08-14,1.7853324515457927,194.9748055508033,0.8643412604358229
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,27,2015-12-11,1.4670292553175004,199.31339149248936,0.8163451899749467
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,28,2016-04-13,0.21897164765841673,125.42278195174093,0.9495054851146943
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,29,2016-08-10,0.3194133227122802,193.11845571851555,0.7807289546241569
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,30,2016-12-08,0.5109319553274109,158.31306795303266,0.6885073897660031
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,31,2017-04-10,0.6580755803042316,184.69587275669397,0.8968961254532632
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,32,2017-08-08,0.638867494080978,173.10746725685723,0.9142630318743402
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,33,2017-12-05,0.2949633771587356,122.75812203690273,0.5992005066006717
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,34,2018-04-06,1.1345138983734044,175.15567294458586,0.7421988692342011
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,35,2018-08-03,0.493013053671126,161.52170364421897,0.8386716270952925
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,36,2018-11-30,2.0270938638900824,161.8411418940179,0.8970773261354203
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,37,2019-04-03,0.35151015146222236,90.01350179513125,0.687632996319787
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,38,2019-08-01,1.638457233580031,156.1762963515528,0.8620903439382871
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,39,2019-11-27,0.6052375345721922,162.10884615698927,0.7575915114456496
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,40,2020-03-27,2.076688986493895,191.87113904889682,0.7304074387101364
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,41,2020-07-27,0.492436786249106,171.5849925497118,0.6591106383960385
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,42,2020-11-20,0.3827698967177985,129.81680308502354,0.7699565404571754
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,43,2021-03-24,0.3898780923826031,156.11511467801358,0.7806155684753191
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,44,2021-07-22,0.2629135574287615,126.4662551840791,0.7812893032614827
